link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/la-sonnambula_us_5bb26c19e4b0171db6a09644,Met Opera: Damrau and Camarena Turn 'La Sonnambula' Into a Dream,CULTURE & ARTS,"The action then mirrors the original. There is a love triangle that becomes more complicated as the story unfolds. Amina and Elvino are about to be married, but Lisa, who was once engaged to Elvino herself, still carries the flame.","Wilborn Hampton, Contributor
Author, theater and opera critic",2014-03-16
https://www.huffingtonpost.com/entry/hot-sauce-art-show_us_5bb26bffe4b0171db6a094fb,An Art Show Dedicated Entirely To Hot Sauce Is Making Our Spicy Dreams Come True,CULTURE & ARTS,"Los Angeles Grocery by Patrick Martinez A new, utterly revolutionary art exhibit in Los Angeles dares to go where no hot",Priscilla Frank,2014-03-16
https://www.huffingtonpost.com/entry/elin-hyland_us_5bb26bdce4b0171db6a092a6,Heartbreaking Photo Series Captures The Final Years Of Two Brothers And Lifelong Best Friends,CULTURE & ARTS,"Høyland's black-and-white photos are quiet yet powerful, mirroring the humble yet fierce existence of these two inseparable",Priscilla Frank,2014-03-15
https://www.huffingtonpost.com/entry/new-york-clubs-90s_us_5bb26c19e4b0171db6a09620,New York's Fabulous 1980s and '90s Club Scene,CULTURE & ARTS,"Ernie Glam (his club name) met Di Biasio in the late 1980s at a party, and as they struck up a friendship, he learned more",Priscilla Frank,2014-03-15
https://www.huffingtonpost.com/entry/kandinsky-on-creativity_us_5bb26c19e4b0171db6a09639,Kandinsky on Creativity,CULTURE & ARTS,"In 1916, in an essay vaguely titled ""On the Artist,"" the painter Wassily Kandinsky provided a precise and thorough analysis of the difference between conceptual and experimental artists.","David Galenson, Contributor
Professor of Economics, University of Chicago",2014-03-15
https://www.huffingtonpost.com/entry/memorable-one-night-stand_us_5bb26c19e4b0171db6a09670,Memorable One-Night Stands,CULTURE & ARTS,"In rare moments of nostalgia, I miss the good old days of gay bathhouses. Staged readings of new plays pretty much work the same way. While each holds the lure of literary promise, what you get is little more than a dramatic crap shoot.","George Heymont, Contributor
San Francisco-based arts critic",2014-03-15
https://www.huffingtonpost.com/entry/frida-kahlo-her-photos-th_us_5bb26c19e4b0171db6a0967e,"""Frida Kahlo, Her Photos,"" The Museum of Latin American Art",CULTURE & ARTS,"Wouldn't you love to peek inside Frida Kahlo's personal photo album? To see the images that have special meaning for the artist, images that paint a picture that varies greatly from the tortured individual portrayed in her paintings? You can.","James Scarborough, Contributor
Writer",2014-03-15
https://www.huffingtonpost.com/entry/zoran-milosavljevic-on-th_us_5bb26c19e4b0171db6a09680,Zoran Milosavljevic on the ImageBlog,CULTURE & ARTS,Hong Kong. A woman waiting for her lunch.,"Zoran Milosavljevic, Contributor
Contributor",2014-03-15
https://www.huffingtonpost.com/entry/lovely-quinces_us_5bb26c18e4b0171db6a095c3,"8 Things You Didn't Know About Split, Croatia -- As Told By Indie Darling Lovely Quinces",CULTURE & ARTS,"""The whole city is an attraction because it is 1,700 years old and it was centered on the structure of the ancient Roman",Katherine Brooks,2014-03-15
https://www.huffingtonpost.com/entry/vintage-japanese-travel-p_us_5bb26bade4b0171db6a08db5,15 Vintage Japanese Travel Posters That Spark An Urge To Travel Space And Time,CULTURE & ARTS,"The bold works, relics of Japanese art deco design at its finest, show that what's waiting in your mailbox may one day be",,2014-03-09
https://www.huffingtonpost.com/entry/larry-sultan-mike-mandel_us_5bb26bade4b0171db6a08ddb,Meet The Little Known 1970s Artists Who Placed Gorgeous 'Billboards' Around San Francisco,CULTURE & ARTS,An exhibition at Stephen Wirtz Gallery aims to shine a light on these provocative conceptual artists and their impact on,Priscilla Frank,2014-03-09
https://www.huffingtonpost.com/entry/when-art-worlds-dont-coll_us_5bb26bb3e4b0171db6a08f3c,When Art Worlds Don't Collide: TRAC 2014 and the Whitney Biennial,CULTURE & ARTS,"In Ventura, California March 5th was the closing day of the second ever Representational Art Conference -- TRAC 2014 -- an international gathering that had attracted over 300 artists and others interested in exploring ""the aesthetic principles and values implicit in the representational art of the 21st Century.""","John Seed, Contributor
Professor of Art History",2014-03-09
https://www.huffingtonpost.com/entry/sassy-and-sophisticated-d_us_5bb26bb3e4b0171db6a08fae,Sassy and Sophisticated: Diablo Ballet All Grown Up at 20,CULTURE & ARTS,"After 20 years of charming East Bay audiences, Walnut Creek-based Diablo Ballet tipped its hat to the past with an anniversary program that segued movingly from film clips of past performances to live performance of the same pieces, but also nodded vigorously to the future with a brand new work by resident choreographer Robert Dekkers.","Carla Escoda, Contributor
Dance, theatre, and arts critic, based in San Francisco.",2014-03-09
https://www.huffingtonpost.com/entry/creative-age-cities_us_5bb26bb6e4b0171db6a08fda,Creative Age Cities,CULTURE & ARTS,"What makes people creative and innovative is still being debated. Clearly our schools and the educational curriculum must change. But what too, about the communities where young people spend more than half their lives and where their families, friends and fellow citizens live and work. Communities, indeed whole cities, need to reinvent themselves.","John M. Eger, Contributor
Zahn Professor of Creativity and Innovation is also the Van De...",2014-03-09
https://www.huffingtonpost.com/entry/faces-when-dogs-and-cultu_us_5bb26bc1e4b0171db6a08ffb,Faces: When Dogs and Culture Collide,CULTURE & ARTS,"All images are courtesy and copyright © Julia Christe Via trouvaillesdujour The series Faces is on Faith, a female greyhound","Evelyne Politanoff, Contributor
Arts blogger, Publisher of Trouvaillesdujour",2014-03-09
https://www.huffingtonpost.com/entry/the-melville-boys-little_us_5bb26bb1e4b0171db6a08e67,"""The Melville Boys,"" Little Fish Theatre, San Pedro, CA",CULTURE & ARTS,"But if Lee doesn't have a secret, then he at least tends to the biggest elephant imaginable in the room. It explains his","James Scarborough, Contributor
Writer",2014-03-08
https://www.huffingtonpost.com/entry/anne-emond_us_5bb26bb1e4b0171db6a08e95,10 Comics That Depict Your Darkest Feelings With Freakish Accuracy,CULTURE & ARTS,The best ideas usually come while I'm occupied with something else. Mindless tasks are the best: puttering around on my lunch,Priscilla Frank,2014-03-08
https://www.huffingtonpost.com/entry/female-artist-playing-car_us_5bb26bb1e4b0171db6a08e99,15 Kickass Female Artists We're Eternally Grateful For This International Women's Day,CULTURE & ARTS,It's International Women's Day and here at Huff Post Arts & Culture we're expressing endless gratitude for the dazzling female,Priscilla Frank,2014-03-08
https://www.huffingtonpost.com/entry/stage-door-the-bridges-of_us_5bb26bb3e4b0171db6a08efb,Stage Door: 'The Bridges of Madison County' and 'Nothing On Earth Can Hold Houdini',CULTURE & ARTS,"Now at the Gerald Schoenfeld Theater, Broadway darling Kelly O'Hara and hunka hunka burning love Steven Pasquale play star-crossed lovers who, for four glorious days in 1965, find their soul mate.","Fern Siegel, Contributor
Deputy Editor, MediaPost",2014-03-08
https://www.huffingtonpost.com/entry/trapped-in-limbo_us_5bb26bb3e4b0171db6a08f98,Trapped in Limbo,CULTURE & ARTS,Two Bay area premieres showcased the struggles of unlucky souls trapped in radically different cultures on opposite sides of the planet.,"George Heymont, Contributor
San Francisco-based arts critic",2014-03-08
https://www.huffingtonpost.com/entry/todd-james_us_5bb26b7ae4b0171db6a087b4,Deliciously Freaky Neonscapes To Satisfy Your Cartoon Fantasies,CULTURE & ARTS,"""Supernatural"" runs until March 29, 2014 at Sandra Gering, Inc. in New York. James' canvases are jam-packed with electric",,2014-03-02
https://www.huffingtonpost.com/entry/derek-walcott-old-master_us_5bb26b81e4b0171db6a088ae,"Derek Walcott, Old Master",CULTURE & ARTS,"Psychologists might take a lesson from the writer Teju Cole, whose review of a new edition of Walcott's poems presents a succinct description of Walcott as an experimental poet, interested above all in making art based on perception -- the way things look.","David Galenson, Contributor
Professor of Economics, University of Chicago",2014-03-02
https://www.huffingtonpost.com/entry/walter-kershaw_us_5bb26b7ae4b0171db6a08800,The First Graffiti Artist Of Britain Isn't Who You Think It Is,CULTURE & ARTS,"Imagine someone comes up to you and asks, ""Who was the first graffiti artist?"" and you're all, ""I don't know, Banksy?"" And",,2014-03-02
https://www.huffingtonpost.com/entry/eric-white-on-the-imagebl_us_5bb26b80e4b0171db6a088a3,Eric White on the ImageBlog,CULTURE & ARTS,"1973 Ford Pinto with Tanguy Sky (3 Women), 2011 Oil on canvas 40 x 60 inches Courtesy of Martha Otero Gallery","Eric White, Contributor
Contributor",2014-03-01
https://www.huffingtonpost.com/entry/finding-art-in-transit-ar_us_5bb26b80e4b0171db6a0888b,Finding Art In Transit Arteries,CULTURE & ARTS,"To experience a train's journey as it climbed a long, slow incline between stations, rose out of the ground into the sunlight, or disappeared down a dark hole in the ground was a cheap and easily renewable thrill.","George Heymont, Contributor
San Francisco-based arts critic",2014-03-01
https://www.huffingtonpost.com/entry/sister-corita-kent-retros_us_5bb26b80e4b0171db6a08892,Sister Corita Kent Retrospective in Berlin (VIDEO),CULTURE & ARTS,"The retrospective exhibition Sister Corita: Let The Sun Shine In at Circle Culture Gallery in Berlin (Germany) documents Corita's practice during over 30 years which she spent in Los Angeles, where she produced a variety of serigraph or screen-printed images.","Heinrich Schmidt, Contributor
Founder and Director, VernissageTV",2014-03-01
https://www.huffingtonpost.com/entry/matthew-pillsbury_us_5bb26b7ae4b0171db6a087e8,Coming Out As Gay Via Long-Exposure Photography,CULTURE & ARTS,"By David Rosenberg For Pillsbury, coming out as a gay man while shooting “Screen Lives” directly influenced the work. He",Priscilla Frank,2014-03-01
https://www.huffingtonpost.com/entry/kimberly-brooks_us_5bb26b66e4b0171db6a08597,Kimberly Brooks' Hypnotic Paintings Depict Memories That Were Never Yours,CULTURE & ARTS,"Aristocratic portraits that once hung in the halls of a half-remembered dream, elaborate banquets you read about in a historical",,2014-03-01
https://www.huffingtonpost.com/entry/creating-connections-withland-art_us_5bb26b2ee4b0171db6a08020,Creating Connections With Nature Via Art,CULTURE & ARTS,"Some take the beauty and transpose it into an entirely new medium such as a canvas; however, some artists actually manipulate nature and turn it into art. This is most commonly called ""Land Art.""","Carmen Zella, Contributor
Curator & Art Administrator",2014-02-23
https://www.huffingtonpost.com/entry/richard-barnes_us_5bb26b2fe4b0171db6a0802b,Dizzying Photos Capture Swarms Of Starlings In Flight,CULTURE & ARTS,"By David Rosenberg When Barnes began the project almost a decade ago, he was using a Hasselblad camera; all 26 images in",Priscilla Frank,2014-02-23
https://www.huffingtonpost.com/entry/speaking-to-shared-experience_us_5bb26b2fe4b0171db6a080ba,Tim Vermeulen: Speaking to Shared Experience,CULTURE & ARTS,"Tim Vermeulen's recent paintings are awkwardly confessional: just as the artist intends. Strong autobiographical, psychological and spiritual elements charge his seemingly modest paintings with considerable narrative power.","John Seed, Contributor
Professor of Art History",2014-02-23
https://www.huffingtonpost.com/entry/bubble-park_us_5bb26b2ce4b0171db6a07ecf,In The Future You Could Be Picnicking In A Giant Bubble Park,CULTURE & ARTS,"Orproject proposed the design as a response to the rising pollution affecting cities in Asia, as a way to filter the air",,2014-02-23
https://www.huffingtonpost.com/entry/sarah-urist-green-art-assignment-john_us_5bb26b2ee4b0171db6a0800a,New Web Series Will Challenge Your Narrow Definition Of Art,CULTURE & ARTS,"""Hold on, I understand why this is, like, beautiful and metaphorically resonant, but this is not The Metaphorically Resonant",Cate Matthews,2014-02-22
https://www.huffingtonpost.com/entry/creativity-myths-and-misc_us_5bb26b2fe4b0171db6a08067,Creativity: Myths and Misconceptions,CULTURE & ARTS,"This is by far the greatest error in the scholarly (and popular) understanding of creativity. The scholars who study this believe there is only one kind of creativity, in which young artists and scholars make sudden and dramatic discoveries through highly deductive leaps.","David Galenson, Contributor
Professor of Economics, University of Chicago",2014-02-22
https://www.huffingtonpost.com/entry/alex-kanevsky-on-the-imag_us_5bb26b2fe4b0171db6a08069,Alex Kanevsky on the ImageBlog,CULTURE & ARTS,"Annunciation, 2012, 66"" x 66"", oil on linen","Alex Kanevsky, Contributor
Contributor",2014-02-22
https://www.huffingtonpost.com/entry/god-save-this-queen_us_5bb26b2fe4b0171db6a08091,God Save This Queen,CULTURE & ARTS,"The bottom line is simple: Coming out of the closet is not only good for anyone who is gay, it helps the people in his life secure a desperate grasp on reality.","George Heymont, Contributor
San Francisco-based arts critic",2014-02-22
https://www.huffingtonpost.com/entry/adam-green-art_us_5bb26b2ee4b0171db6a07fdc,"'Hot Chicks' Drawing Series Has No Hot Chicks, Many Pixelated Boobs (NSFW)",CULTURE & ARTS,"For his exhibition ""Hot Chicks,"" Green invited a series of artist friends including Dustin Yellin, Devendra Banhart, Alia",Priscilla Frank,2014-02-22
https://www.huffingtonpost.com/entry/tara-sellios_us_5bb26ae1e4b0171db6a073d9,11 Contemporary Baroque Still Lifes That Will Lure You To The Dark Side,CULTURE & ARTS,"Photographer Tara Sellios is more than aware of this peculiar phenomenon, using it to lure unsuspecting viewers into her",,2014-02-16
https://www.huffingtonpost.com/entry/human-typeface_us_5bb26b01e4b0171db6a075fc,This Weirdly Realistic Human Typeface Will Leave You Traumatized,CULTURE & ARTS,"""I first made the letters in old-school 3D with modeling clay,"" Debroize told Co.Design. ""We shot pictures of the letters",,2014-02-16
