link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/arizona-teachers-abandon-ship_us_59d14cb9e4b034ae778d4bad,Arizona Teachers Are Abandoning Ship. Here's Why.,EDUCATION,The state's poor teacher pay and low teacher qualification standards are creating a vacuum that will harm students.,"Peter Greene, ContributorTeacher, blogger, tailgate trombonist",2017-10-01
https://www.huffingtonpost.com/entry/new-research-taking-college-classes-in-high-school_us_59ce94d7e4b0f58902e5cbf4,New Research: Taking College Classes In High School Can Lead To Future Success In College,EDUCATION,The findings indicate that these dual enrollment classes may be another tool as California grapples with a looming shortage of college-educated workers.,"EdSource, ContributorNonprofit news site focused on education policy and its effects",2017-09-29
https://www.huffingtonpost.com/entry/show-up-for-kids-so-they-can-show-up-to-school_us_59cda0dbe4b06791bb0f94d4,Show Up For Kids So They Can Show Up To School,EDUCATION,We are missing out on the full potential of almost seven million students because they are absent.,"Rep. Tim Ryan and David Shapiro, Contributors",2017-09-29
https://www.huffingtonpost.com/entry/immigration-crackdown-taking-heavy-toll-on-california_us_59ce90e7e4b0f3c468060e5d,Immigration Crackdown Taking Heavy Toll On California Students,EDUCATION,"""We may see it all as rhetoric and posturing, but I’ve witnessed kids from elementary school to college level stressed out and traumatized.""","EdSource, ContributorNonprofit news site focused on education policy and its effects",2017-09-29
https://www.huffingtonpost.com/entry/want-innovation-how-about-integrated-equitable-schools_us_59c67048e4b08d66155042dc,Want Innovation? How About Integrated Equitable Schools?,EDUCATION,Secretary of Education Betsy Devos says that students in the US attend schools that are a “mundane malaise that dampens dreams,"Arthur H. Camins, ContributorScience Educator, Education Policy Writer. All opinions are hi...",2017-09-23
https://www.huffingtonpost.com/entry/reflections-of-a-50-year-old-teacher_us_59c3c584e4b0c87def8835af,Reflections Of A 50-Year-Old Teacher,EDUCATION,"A few years ago, while in my late 40s, I was trying to impress upon my students the importance of “living in the moment.” In","Patrick J. Kearney, ContributorVeteran teacher and an advocate for public education.  Opinion...",2017-09-21
https://www.huffingtonpost.com/entry/ravitch-responds-to-devos-and-school-privatization_us_59bf99b6e4b02c642e4a186f,Ravitch Responds To DeVos And School Privatization,EDUCATION,"In conjunction with their 4th annual conference in Oakland, California on October 14-15, the Network for Public Education","Alan Singer, ContributorSocial studies educator, Hofstra University, my opinions, of c...",2017-09-18
https://www.huffingtonpost.com/entry/teach-for-americas-houston-t-shirt-sale_us_59bf2712e4b02c642e4a1813,Teach For America’s Houston T-shirt Sale,EDUCATION,It looks less like altruism and more like opportunism.,"Mercedes Schneider, ContributorPublic school teacher, education activist, PhD",2017-09-18
https://www.huffingtonpost.com/entry/to-the-woman-who-thanked-me-for-being-a-teacher-who_us_59bdb16ae4b0390a1564de47,To The Woman Who Thanked Me For Being A Teacher Who Cares,EDUCATION,Her words struck a chord with me and made me realize my passion for my job.,"Lindsay Detwiler, ContributorContemporary romance author, high school English teacher, anim...",2017-09-17
https://www.huffingtonpost.com/entry/a-classroom-of-tomorrow_us_59bef16fe4b06b71800c3add,A Classroom Of Tomorrow,EDUCATION,"Good morning, children, and welcome to today’s classes in the Mr. Edbrand Fifth Grade Room, brought to you by Exxon here","Peter Greene, ContributorTeacher, blogger, tailgate trombonist",2017-09-17
https://www.huffingtonpost.com/entry/internship-ideas-for-aspiring-journalists-besides_us_59bc09a2e4b06b71800c38cf,Internship Ideas For Aspiring Journalists (Besides Editorial),EDUCATION,Editorial internships often seem like the only logical job for an aspiring journalist to pick up in college ― or at least,"Mycah Hazel, Contributorblogger, equal opportunity enthusiast",2017-09-16
https://www.huffingtonpost.com/entry/why-teachers-need-their-freedom_us_59bac035e4b0390a1564dbc6,Why Teachers Need Their Freedom,EDUCATION,"The mandated curriculum, we decided, would never be enough to encourage our students to love reading and writing.","The Atlantic, ContributorExploring the American idea since 1857",2017-09-14
https://www.huffingtonpost.com/entry/dear-teachers-dont-be-good-soldiers-for-the-edtech_us_59b83e92e4b06b71800c3528,Dear Teachers: Don’t Be Good Soldiers For The EdTech Industry,EDUCATION,There is a force out there that’s working to destroy our profession.,"Steven Singer, ContributorHusband, father, teacher, education advocate",2017-09-12
https://www.huffingtonpost.com/entry/what-trump-world-schools-look-like_us_59b660aee4b0bef3378ce1d5,What Trump World Schools Look Like,EDUCATION,Donald Trump and Education Secretary Betsy DeVos champion the privatization of public education in the United States. They,"Alan Singer, ContributorSocial studies educator, Hofstra University, my opinions, of c...",2017-09-11
https://www.huffingtonpost.com/entry/senate-appropriations-has-no-funding-for-betsy-devos_us_59b5ebd4e4b0c50640cd68c8,Senate Appropriations Has No Funding For Betsy DeVos’ Private School Voucher Hopes,EDUCATION,"During his campaign for president, in September 2016, Donald Trump said that he planned to devote $20 billion toward an education","Mercedes Schneider, ContributorPublic school teacher, education activist, PhD",2017-09-11
https://www.huffingtonpost.com/entry/welcome-back-to-school-listen-to-the-teachers_us_59b5bea0e4b0c50640cd68a4,Welcome Back To School: Listen To The Teachers,EDUCATION,"BOOK REVIEW: Inside our Schools: Teachers on the failure and future of education reform, edited by Brett Murphy. Harvard","Rick Ayers, ContributorAssociate Professor in Teacher Education at University of San ...",2017-09-10
https://www.huffingtonpost.com/entry/the-wisdom-of-the-ny-times-magazines-special-issue_us_59b423c9e4b0bef3378ce0b0,The Wisdom Of The New York Times Magazine's Special Issue On Race And Education,EDUCATION,All sides of our education civil war need to see our internal battles within the context of the travesties recounted in this amazing special magazine issue.,"John Thompson, ContributorRetired teacher and historian",2017-09-10
https://www.huffingtonpost.com/entry/every-teacher-should-be-bad-at-something_us_59b09574e4b0bef3378cdd9e,Every Teacher Should Be Bad At Something,EDUCATION,"Many of our students have to get up every day and go to a place where all day long, they are required to do things that they are bad at.","Peter Greene, ContributorTeacher, blogger, tailgate trombonist",2017-09-07
https://www.huffingtonpost.com/entry/waiting-for-evidence-before-granting-charter-waivers_us_59b11a16e4b0c50640cd64d0,'Waiting For Evidence' Before Granting Charter Waivers,EDUCATION,"“Waiting for Superman” (2010) was a propaganda movie promoting charter schools. I call this blog “Waiting for Evidence,” because","Alan Singer, ContributorSocial studies educator, Hofstra University, my opinions, of c...",2017-09-07
https://www.huffingtonpost.com/entry/betsy-devos-just-threw-campus-rape-survivors-under_us_59b1bf4ee4b0c50640cd65f5,Betsy DeVos Just Threw Campus Rape Survivors Under the School Bus,EDUCATION,There is very little evidence that wrongful accusation is even a problem.,"Susan Thistlethwaite, ContributorI am a Professor of Theology and President Emerita of Chicago ...",2017-09-07
https://www.huffingtonpost.com/entry/dear-secretary-devos_us_59b1ab86e4b0bef3378cdeb7,Dear Secretary DeVos,EDUCATION,I’m having a little trouble trying to figure out why you chose to go into education.,"Patrick J. Kearney, ContributorVeteran teacher and an advocate for public education.  Opinion...",2017-09-07
https://www.huffingtonpost.com/entry/california-colleges-undaunted-by-trumps-decision-to_us_59b063ace4b0c50640cd644e,California Colleges Undaunted By Trump's Decision To Phase Out  DACA,EDUCATION,"By Carolyn Jones Undocumented immigrant students will remain welcome at California colleges and universities, regardless","EdSource, ContributorNonprofit news site focused on education policy and its effects",2017-09-06
https://www.huffingtonpost.com/entry/voucher-champs-take-note-illinois-75m-tax-credit_us_59ae05b2e4b0bef3378cdad3,Voucher Champs Take Note: Illinois’ $75M Tax Credit Offset Funding Does Not Exist,EDUCATION,"On August 31, 2017, Illinois Governor Bruce Rauner signed into law a bill that includes a $75-million provision for “tax","Mercedes Schneider, ContributorPublic school teacher, education activist, PhD",2017-09-05
https://www.huffingtonpost.com/entry/what-i-know-about-teaching-and-learning-with-apologies_us_59ad2844e4b0d0c16bb52677,What I Know About Teaching And Learning (With Apologies To John Dewey),EDUCATION,"It is the beginning of the school year. Periodically I am asked, somewhat suspiciously, “What would you do if educational","Alan Singer, ContributorSocial studies educator, Hofstra University, my opinions, of c...",2017-09-04
https://www.huffingtonpost.com/entry/19-years-later-teachers-are-still-bringing-harry-potter_us_59a96c5de4b0c50640cd5ece,Teachers Are Still Bringing 'Harry Potter' Magic To Their Classrooms 19 Years Later,EDUCATION,Ten points to Gryffindor.,"The 74, ContributorA non-profit, non-partisan news site covering education in Ame...",2017-09-01
https://www.huffingtonpost.com/entry/relief-in-sight-for-defrauded-student-borrowers_us_59a870f5e4b0d0c16bb523c2,Relief In Sight For Defrauded Student Borrowers,EDUCATION,"By Jane Greengold Stevens and Danielle Tarantolo, Co-Directors of Special Litigation Unit, New York Legal Assistance Group","New York Legal Assistance Group, ContributorFighting poverty, protecting the rights of the vulnerable and ...",2017-08-31
https://www.huffingtonpost.com/entry/opposition-rallies-against-plan-to-put-unqualified_us_59a7e480e4b00ed1aec9a5d3,Opposition Rallies Against Plan To Put Unqualified People In Classrooms,EDUCATION,Politically influential charter school operators in the State of New York are on the verge of pushing through an administrative,"Alan Singer, ContributorSocial studies educator, Hofstra University, my opinions, of c...",2017-08-31
https://www.huffingtonpost.com/entry/california-could-reap-big-economic-benefits-with-passage_us_59a6fb27e4b05fa16286bef6,California Could Reap Big Economic Benefits With Passage Of Later School Start Bill,EDUCATION,"By Theresa Harrington While California legislators debate a bill to ban secondary schools from starting before 8:30 a.m., a","EdSource, ContributorNonprofit news site focused on education policy and its effects",2017-08-30
https://www.huffingtonpost.com/entry/to-teach-the-whole-child-schools-need-recess_us_59a71177e4b00ed1aec9a530,"To Teach The Whole Child, Schools Need Recess",EDUCATION,"By Gil G. Noam, EdD Whether jumping through sprinklers at city parks, chasing soccer balls at camp, or kayaking with family","McLean Hospital, ContributorThe #1 freestanding psychiatric hospital in the US, dedicated ...",2017-08-30
https://www.huffingtonpost.com/entry/attorneys-general-sue-over-devos-handling-of-for-profit_us_59a5ab00e4b0d81379a81ba7,Attorneys General Sue Over DeVos' Handling Of For-Profit Colleges,EDUCATION,"On July 6, attorneys general from 18 states and Washington, D.C. filed suit against Education Secretary Besty DeVos. This","Equal Justice Works, ContributorHelping Lawyers Help Community",2017-08-29
https://www.huffingtonpost.com/entry/actually-academics-and-athletics-do-mix-pretty-well_us_59a442d9e4b0a62d0987b10a,"Actually, Academics And Athletics Do Mix Pretty Well",EDUCATION,Starting UCLA QB Josh Rosen gave an interview to Bleacher Report where he claimed that football and school don’t go together.,"John A. Tures, ContributorProfessor of Political Science, LaGrange College",2017-08-28
https://www.huffingtonpost.com/entry/on-my-first-friend-kindergarten-and-diversity_us_59a37eeae4b0a62d0987b078,"On My First Friend, Kindergarten, And Diversity",EDUCATION,"Today, my first friend turns 50 years old.  We were born only a few weeks apart, in the month of August 1967, and we grew","Mercedes Schneider, ContributorPublic school teacher, education activist, PhD",2017-08-28
https://www.huffingtonpost.com/entry/is-the-idea-of-a-good-teacher-all-in-your-mind_us_59a40934e4b0cb7715bfd722,Is the Idea Of A 'Good' Teacher All In Your Mind?,EDUCATION,"As a child, I remember heading back to school and hearing whispered rumors about the teachers in my new grade, other kids","Nina Parrish, ContributorMom, educator, and founder of Parrish Learning Zone",2017-08-28
